,subject_ids,Img1,Img2,Img3,Forest,DTO,subject_set_id,choice
1685,88369159,C038_SD060_20221012083518_IMG_0226.JPG,C038_SD060_20221012083520_IMG_0227.JPG,C038_SD060_20221012083522_IMG_0228.JPG,Lampson,10/12/22 8:35,112935,SQUIRRELGRAY
1686,88369170,C038_SD060_20221012143952_IMG_0244.JPG,C038_SD060_20221012143954_IMG_0245.JPG,C038_SD060_20221012143956_IMG_0246.JPG,Lampson,10/12/22 14:39,112935,SQUIRRELRED
1687,88369188,C038_SD060_20221017154448_IMG_0277.JPG,C038_SD060_20221017154450_IMG_0278.JPG,C038_SD060_20221017154452_IMG_0279.JPG,Lampson,10/17/22 15:44,112935,SQUIRRELRED
1688,88369193,C038_SD060_20221018211459_IMG_0286.JPG,C038_SD060_20221018211501_IMG_0287.JPG,C038_SD060_20221018211503_IMG_0288.JPG,Lampson,10/18/22 21:14,112935,DEERWHITETAILED
1689,88369345,C038_SD060_20221107184730_IMG_0538.JPG,C038_SD060_20221107184732_IMG_0539.JPG,C038_SD060_20221107184735_IMG_0540.JPG,Lampson,11/7/22 18:47,112935,DEERWHITETAILED
1690,88369379,C038_SD060_20221111093637_IMG_0595.JPG,C038_SD060_20221111093639_IMG_0596.JPG,C038_SD060_20221111093641_IMG_0597.JPG,Lampson,11/11/22 9:36,112935,DEERWHITETAILED
1691,88369412,C039_SD00A_20220730213435_IMG_0040.JPG,C039_SD00A_20220730213437_IMG_0041.JPG,C039_SD00A_20220730213439_IMG_0042.JPG,Donnerville,7/30/22 21:34,112935,DEERWHITETAILED
1692,88369413,C039_SD00A_20220730213832_IMG_0043.JPG,C039_SD00A_20220730213834_IMG_0044.JPG,C039_SD00A_20220730213836_IMG_0045.JPG,Donnerville,7/30/22 21:38,112935,DEERWHITETAILED
1693,88369415,C039_SD00A_20220804123328_IMG_0046.JPG,C039_SD00A_20220804123330_IMG_0047.JPG,C039_SD00A_20220804123332_IMG_0048.JPG,Donnerville,8/4/22 12:33,112935,DEERWHITETAILED
1694,88369417,C039_SD00A_20220811062622_IMG_0049.JPG,C039_SD00A_20220811062624_IMG_0050.JPG,C039_SD00A_20220811062626_IMG_0051.JPG,Donnerville,8/11/22 6:26,112935,DEERWHITETAILED
1695,88369419,C039_SD00A_20220816054047_IMG_0052.JPG,C039_SD00A_20220816054049_IMG_0053.JPG,C039_SD00A_20220816054051_IMG_0054.JPG,Donnerville,8/16/22 5:40,112935,DEERWHITETAILED
1696,88369422,C039_SD00A_20220908210408_IMG_0061.JPG,C039_SD00A_20220908210410_IMG_0062.JPG,C039_SD00A_20220908210412_IMG_0063.JPG,Donnerville,9/8/22 21:04,112935,OTHERSMALLMAMMAL
1697,88369424,C039_SD00A_20220908223456_IMG_0064.JPG,C039_SD00A_20220908223459_IMG_0065.JPG,C039_SD00A_20220908223501_IMG_0066.JPG,Donnerville,9/8/22 22:34,112935,OTHERSMALLMAMMAL
1698,88369427,C039_SD00A_20220909021504_IMG_0070.JPG,C039_SD00A_20220909021506_IMG_0071.JPG,C039_SD00A_20220909021508_IMG_0072.JPG,Donnerville,9/9/22 2:15,112935,OTHERSMALLMAMMAL
1699,88369429,C039_SD00A_20220909090144_IMG_0073.JPG,C039_SD00A_20220909090147_IMG_0074.JPG,C039_SD00A_20220909090149_IMG_0075.JPG,Donnerville,9/9/22 9:01,112935,CHIPMUNK
1700,88369433,C039_SD00A_20220909213508_IMG_0079.JPG,C039_SD00A_20220909213510_IMG_0080.JPG,C039_SD00A_20220909213512_IMG_0081.JPG,Donnerville,9/9/22 21:35,112935,OTHERSMALLMAMMAL
1701,88369435,C039_SD00A_20220909223307_IMG_0082.JPG,C039_SD00A_20220909223309_IMG_0083.JPG,C039_SD00A_20220909223311_IMG_0084.JPG,Donnerville,9/9/22 22:33,112935,OTHERSMALLMAMMAL
1702,88369437,C039_SD00A_20220909225111_IMG_0085.JPG,C039_SD00A_20220909225113_IMG_0086.JPG,C039_SD00A_20220909225115_IMG_0087.JPG,Donnerville,9/9/22 22:51,112935,OTHERSMALLMAMMAL
1703,88369438,C039_SD00A_20220910000834_IMG_0088.JPG,C039_SD00A_20220910000836_IMG_0089.JPG,C039_SD00A_20220910000838_IMG_0090.JPG,Donnerville,9/10/22 0:08,112935,OTHERSMALLMAMMAL
1704,88369445,C039_SD00A_20220910205641_IMG_0097.JPG,C039_SD00A_20220910205643_IMG_0098.JPG,C039_SD00A_20220910205646_IMG_0099.JPG,Donnerville,9/10/22 20:56,112935,OTHERSMALLMAMMAL
1705,88369446,C039_SD00A_20220910234549_IMG_0100.JPG,C039_SD00A_20220910234551_IMG_0101.JPG,C039_SD00A_20220910234553_IMG_0102.JPG,Donnerville,9/10/22 23:45,112935,OTHERSMALLMAMMAL
1706,88369448,C039_SD00A_20220911044804_IMG_0103.JPG,C039_SD00A_20220911044806_IMG_0104.JPG,C039_SD00A_20220911044808_IMG_0105.JPG,Donnerville,9/11/22 4:48,112935,OTHERSMALLMAMMAL
1707,88369450,C039_SD00A_20220911231947_IMG_0106.JPG,C039_SD00A_20220911231949_IMG_0107.JPG,C039_SD00A_20220911231951_IMG_0108.JPG,Donnerville,9/11/22 23:19,112935,OTHERSMALLMAMMAL
1708,88369456,C039_SD00A_20220912020424_IMG_0112.JPG,C039_SD00A_20220912020426_IMG_0113.JPG,C039_SD00A_20220912020428_IMG_0114.JPG,Donnerville,9/12/22 2:04,112935,RACCOON
1709,88369458,C039_SD00A_20220912035953_IMG_0115.JPG,C039_SD00A_20220912035955_IMG_0116.JPG,C039_SD00A_20220912035958_IMG_0117.JPG,Donnerville,9/12/22 3:59,112935,OTHERSMALLMAMMAL
1710,88369464,C039_SD00A_20220912204403_IMG_0124.JPG,C039_SD00A_20220912204405_IMG_0125.JPG,C039_SD00A_20220912204407_IMG_0126.JPG,Donnerville,9/12/22 20:44,112935,OTHERSMALLMAMMAL
1711,88369466,C039_SD00A_20220913022607_IMG_0127.JPG,C039_SD00A_20220913022609_IMG_0128.JPG,C039_SD00A_20220913022611_IMG_0129.JPG,Donnerville,9/13/22 2:26,112935,OTHERSMALLMAMMAL
1712,88369468,C039_SD00A_20220913025717_IMG_0130.JPG,C039_SD00A_20220913025719_IMG_0131.JPG,C039_SD00A_20220913025721_IMG_0132.JPG,Donnerville,9/13/22 2:57,112935,OTHERSMALLMAMMAL
1713,88369470,C039_SD00A_20220913052321_IMG_0133.JPG,C039_SD00A_20220913052323_IMG_0134.JPG,C039_SD00A_20220913052326_IMG_0135.JPG,Donnerville,9/13/22 5:23,112935,OTHERSMALLMAMMAL
1714,88369473,C039_SD00A_20220914022034_IMG_0139.JPG,C039_SD00A_20220914022036_IMG_0140.JPG,C039_SD00A_20220914022038_IMG_0141.JPG,Donnerville,9/14/22 2:20,112935,OTHERSMALLMAMMAL
1715,88369476,C039_SD00A_20220914024822_IMG_0145.JPG,C039_SD00A_20220914024824_IMG_0146.JPG,C039_SD00A_20220914024826_IMG_0147.JPG,Donnerville,9/14/22 2:48,112935,OTHERSMALLMAMMAL
1716,88369477,C039_SD00A_20220914231419_IMG_0148.JPG,C039_SD00A_20220914231422_IMG_0149.JPG,C039_SD00A_20220914231424_IMG_0150.JPG,Donnerville,9/14/22 23:14,112935,OTHERSMALLMAMMAL
1717,88369479,C039_SD00A_20220915203715_IMG_0154.JPG,C039_SD00A_20220915203717_IMG_0155.JPG,C039_SD00A_20220915203719_IMG_0156.JPG,Donnerville,9/15/22 20:37,112935,OTHERSMALLMAMMAL
1718,88369481,C039_SD00A_20220916021256_IMG_0157.JPG,C039_SD00A_20220916021258_IMG_0158.JPG,C039_SD00A_20220916021300_IMG_0159.JPG,Donnerville,9/16/22 2:12,112935,OTHERSMALLMAMMAL
1719,88369483,C039_SD00A_20220916035935_IMG_0160.JPG,C039_SD00A_20220916035938_IMG_0161.JPG,C039_SD00A_20220916035940_IMG_0162.JPG,Donnerville,9/16/22 3:59,112935,OTHERSMALLMAMMAL
1720,88369487,C039_SD00A_20220917232740_IMG_0166.JPG,C039_SD00A_20220917232743_IMG_0167.JPG,C039_SD00A_20220917232745_IMG_0168.JPG,Donnerville,9/17/22 23:27,112935,OTHERSMALLMAMMAL
1721,88369489,C039_SD00A_20220918022801_IMG_0169.JPG,C039_SD00A_20220918022803_IMG_0170.JPG,C039_SD00A_20220918022805_IMG_0171.JPG,Donnerville,9/18/22 2:28,112935,OTHERSMALLMAMMAL
1722,88369491,C039_SD00A_20220918033241_IMG_0172.JPG,C039_SD00A_20220918033243_IMG_0173.JPG,C039_SD00A_20220918033245_IMG_0174.JPG,Donnerville,9/18/22 3:32,112935,OTHERSMALLMAMMAL
1723,88369493,C039_SD00A_20220918053029_IMG_0175.JPG,C039_SD00A_20220918053031_IMG_0176.JPG,C039_SD00A_20220918053033_IMG_0177.JPG,Donnerville,9/18/22 5:30,112935,OTHERSMALLMAMMAL
1724,88369495,C039_SD00A_20220918194447_IMG_0178.JPG,C039_SD00A_20220918194449_IMG_0179.JPG,C039_SD00A_20220918194451_IMG_0180.JPG,Donnerville,9/18/22 19:44,112935,OTHERSMALLMAMMAL
1725,88369499,C039_SD00A_20220919040332_IMG_0184.JPG,C039_SD00A_20220919040334_IMG_0185.JPG,C039_SD00A_20220919040336_IMG_0186.JPG,Donnerville,9/19/22 4:03,112935,MOLE
1726,88369501,C039_SD00A_20220919214055_IMG_0187.JPG,C039_SD00A_20220919214057_IMG_0188.JPG,C039_SD00A_20220919214059_IMG_0189.JPG,Donnerville,9/19/22 21:40,112935,OTHERSMALLMAMMAL
1727,88369503,C039_SD00A_20220920001341_IMG_0190.JPG,C039_SD00A_20220920001343_IMG_0191.JPG,C039_SD00A_20220920001345_IMG_0192.JPG,Donnerville,9/20/22 0:13,112935,OTHERSMALLMAMMAL
1728,88369506,C039_SD00A_20220920201547_IMG_0196.JPG,C039_SD00A_20220920201550_IMG_0197.JPG,C039_SD00A_20220920201552_IMG_0198.JPG,Donnerville,9/20/22 20:15,112935,OTHERSMALLMAMMAL
1729,88369508,C039_SD00A_20220921002124_IMG_0199.JPG,C039_SD00A_20220921002127_IMG_0200.JPG,C039_SD00A_20220921002129_IMG_0201.JPG,Donnerville,9/21/22 0:21,112935,OTHERSMALLMAMMAL
1730,88369510,C039_SD00A_20220921003224_IMG_0202.JPG,C039_SD00A_20220921003226_IMG_0203.JPG,C039_SD00A_20220921003228_IMG_0204.JPG,Donnerville,9/21/22 0:32,112935,OTHERSMALLMAMMAL
1731,88369512,C039_SD00A_20220921043815_IMG_0205.JPG,C039_SD00A_20220921043817_IMG_0206.JPG,C039_SD00A_20220921043819_IMG_0207.JPG,Donnerville,9/21/22 4:38,112935,OTHERSMALLMAMMAL
1732,88369514,C039_SD00A_20220921223153_IMG_0208.JPG,C039_SD00A_20220921223155_IMG_0209.JPG,C039_SD00A_20220921223157_IMG_0210.JPG,Donnerville,9/21/22 22:31,112935,OTHERSMALLMAMMAL
1733,88369516,C039_SD00A_20220921231445_IMG_0211.JPG,C039_SD00A_20220921231447_IMG_0212.JPG,C039_SD00A_20220921231449_IMG_0213.JPG,Donnerville,9/21/22 23:14,112935,OTHERSMALLMAMMAL
1734,88369518,C039_SD00A_20220922002336_IMG_0214.JPG,C039_SD00A_20220922002338_IMG_0215.JPG,C039_SD00A_20220922002340_IMG_0216.JPG,Donnerville,9/22/22 0:23,112935,MOLE
1735,88369520,C039_SD00A_20220922015416_IMG_0217.JPG,C039_SD00A_20220922015418_IMG_0218.JPG,C039_SD00A_20220922015420_IMG_0219.JPG,Donnerville,9/22/22 1:54,112935,OTHERSMALLMAMMAL
1736,88369524,C039_SD00A_20220922050856_IMG_0223.JPG,C039_SD00A_20220922050858_IMG_0224.JPG,C039_SD00A_20220922050900_IMG_0225.JPG,Donnerville,9/22/22 5:08,112935,OTHERSMALLMAMMAL
1737,88369526,C039_SD00A_20220922054723_IMG_0226.JPG,C039_SD00A_20220922054725_IMG_0227.JPG,C039_SD00A_20220922054727_IMG_0228.JPG,Donnerville,9/22/22 5:47,112935,OTHERSMALLMAMMAL
1738,88369528,C039_SD00A_20220922202739_IMG_0229.JPG,C039_SD00A_20220922202741_IMG_0230.JPG,C039_SD00A_20220922202743_IMG_0231.JPG,Donnerville,9/22/22 20:27,112935,OTHERSMALLMAMMAL
1739,88369529,C039_SD00A_20220922212947_IMG_0232.JPG,C039_SD00A_20220922212949_IMG_0233.JPG,C039_SD00A_20220922212951_IMG_0234.JPG,Donnerville,9/22/22 21:29,112935,OTHERSMALLMAMMAL
1740,88369531,C039_SD00A_20220923024523_IMG_0235.JPG,C039_SD00A_20220923024525_IMG_0236.JPG,C039_SD00A_20220923024527_IMG_0237.JPG,Donnerville,9/23/22 2:45,112935,OTHERSMALLMAMMAL
1741,88369534,C039_SD00A_20220923204231_IMG_0241.JPG,C039_SD00A_20220923204233_IMG_0242.JPG,C039_SD00A_20220923204235_IMG_0243.JPG,Donnerville,9/23/22 20:42,112935,OTHERSMALLMAMMAL
1742,88369535,C039_SD00A_20220923215109_IMG_0244.JPG,C039_SD00A_20220923215111_IMG_0245.JPG,C039_SD00A_20220923215113_IMG_0246.JPG,Donnerville,9/23/22 21:51,112935,OTHERSMALLMAMMAL
1743,88369538,C039_SD00A_20220924201828_IMG_0250.JPG,C039_SD00A_20220924201830_IMG_0251.JPG,C039_SD00A_20220924201832_IMG_0252.JPG,Donnerville,9/24/22 20:18,112935,OTHERSMALLMAMMAL
1744,88369541,C039_SD00A_20220924202406_IMG_0253.JPG,C039_SD00A_20220924202408_IMG_0254.JPG,C039_SD00A_20220924202411_IMG_0255.JPG,Donnerville,9/24/22 20:24,112935,OTHERSMALLMAMMAL
1745,88369545,C039_SD00A_20220924213006_IMG_0256.JPG,C039_SD00A_20220924213008_IMG_0257.JPG,C039_SD00A_20220924213010_IMG_0258.JPG,Donnerville,9/24/22 21:30,112935,OTHERSMALLMAMMAL
1746,88369547,C039_SD00A_20220924221205_IMG_0259.JPG,C039_SD00A_20220924221207_IMG_0260.JPG,C039_SD00A_20220924221209_IMG_0261.JPG,Donnerville,9/24/22 22:12,112935,OTHERSMALLMAMMAL
1747,88369549,C039_SD00A_20220924223354_IMG_0262.JPG,C039_SD00A_20220924223356_IMG_0263.JPG,C039_SD00A_20220924223358_IMG_0264.JPG,Donnerville,9/24/22 22:33,112935,OTHERSMALLMAMMAL
1748,88369551,C039_SD00A_20220924224351_IMG_0265.JPG,C039_SD00A_20220924224353_IMG_0266.JPG,C039_SD00A_20220924224355_IMG_0267.JPG,Donnerville,9/24/22 22:43,112935,OTHERSMALLMAMMAL
1749,88369553,C039_SD00A_20220924225542_IMG_0268.JPG,C039_SD00A_20220924225544_IMG_0269.JPG,C039_SD00A_20220924225546_IMG_0270.JPG,Donnerville,9/24/22 22:55,112935,OTHERSMALLMAMMAL
1750,88369554,C039_SD00A_20220924233209_IMG_0271.JPG,C039_SD00A_20220924233211_IMG_0272.JPG,C039_SD00A_20220924233213_IMG_0273.JPG,Donnerville,9/24/22 23:32,112935,OTHERSMALLMAMMAL
1751,88369556,C039_SD00A_20220924235207_IMG_0274.JPG,C039_SD00A_20220924235209_IMG_0275.JPG,C039_SD00A_20220924235212_IMG_0276.JPG,Donnerville,9/24/22 23:52,112935,OTHERSMALLMAMMAL
1752,88369558,C039_SD00A_20220925000433_IMG_0277.JPG,C039_SD00A_20220925000435_IMG_0278.JPG,C039_SD00A_20220925000437_IMG_0279.JPG,Donnerville,9/25/22 0:04,112935,OTHERSMALLMAMMAL
1753,88369562,C039_SD00A_20220925003644_IMG_0283.JPG,C039_SD00A_20220925003646_IMG_0284.JPG,C039_SD00A_20220925003648_IMG_0285.JPG,Donnerville,9/25/22 0:36,112935,OTHERSMALLMAMMAL
1754,88369564,C039_SD00A_20220925010057_IMG_0286.JPG,C039_SD00A_20220925010059_IMG_0287.JPG,C039_SD00A_20220925010101_IMG_0288.JPG,Donnerville,9/25/22 1:00,112935,OTHERSMALLMAMMAL
1755,88369566,C039_SD00A_20220925015845_IMG_0289.JPG,C039_SD00A_20220925015847_IMG_0290.JPG,C039_SD00A_20220925015849_IMG_0291.JPG,Donnerville,9/25/22 1:58,112935,OTHERSMALLMAMMAL
1756,88369568,C039_SD00A_20220925022200_IMG_0292.JPG,C039_SD00A_20220925022202_IMG_0293.JPG,C039_SD00A_20220925022204_IMG_0294.JPG,Donnerville,9/25/22 2:22,112935,OTHERSMALLMAMMAL
1757,88369569,C039_SD00A_20220925025800_IMG_0295.JPG,C039_SD00A_20220925025802_IMG_0296.JPG,C039_SD00A_20220925025804_IMG_0297.JPG,Donnerville,9/25/22 2:58,112935,OTHERSMALLMAMMAL
1758,88369573,C039_SD00A_20220925032825_IMG_0301.JPG,C039_SD00A_20220925032827_IMG_0302.JPG,C039_SD00A_20220925032829_IMG_0303.JPG,Donnerville,9/25/22 3:28,112935,OTHERSMALLMAMMAL
1759,88369575,C039_SD00A_20220925035845_IMG_0304.JPG,C039_SD00A_20220925035847_IMG_0305.JPG,C039_SD00A_20220925035849_IMG_0306.JPG,Donnerville,9/25/22 3:58,112935,OTHERSMALLMAMMAL
1760,88369577,C039_SD00A_20220925043657_IMG_0307.JPG,C039_SD00A_20220925043659_IMG_0308.JPG,C039_SD00A_20220925043701_IMG_0309.JPG,Donnerville,9/25/22 4:36,112935,OTHERSMALLMAMMAL
1761,88369579,C039_SD00A_20220925200515_IMG_0310.JPG,C039_SD00A_20220925200517_IMG_0311.JPG,C039_SD00A_20220925200519_IMG_0312.JPG,Donnerville,9/25/22 20:05,112935,OTHERSMALLMAMMAL
1762,88369580,C039_SD00A_20220925203133_IMG_0313.JPG,C039_SD00A_20220925203135_IMG_0314.JPG,C039_SD00A_20220925203137_IMG_0315.JPG,Donnerville,9/25/22 20:31,112935,OTHERSMALLMAMMAL
1763,88369582,C039_SD00A_20220925204300_IMG_0316.JPG,C039_SD00A_20220925204302_IMG_0317.JPG,C039_SD00A_20220925204304_IMG_0318.JPG,Donnerville,9/25/22 20:43,112935,OTHERSMALLMAMMAL
1764,88369589,C039_SD00A_20220925212955_IMG_0325.JPG,C039_SD00A_20220925212957_IMG_0326.JPG,C039_SD00A_20220925212959_IMG_0327.JPG,Donnerville,9/25/22 21:29,112935,OTHERSMALLMAMMAL
1765,88369592,C039_SD00A_20220925214420_IMG_0331.JPG,C039_SD00A_20220925214422_IMG_0332.JPG,C039_SD00A_20220925214424_IMG_0333.JPG,Donnerville,9/25/22 21:44,112935,OTHERSMALLMAMMAL
1766,88369594,C039_SD00A_20220925221645_IMG_0334.JPG,C039_SD00A_20220925221647_IMG_0335.JPG,C039_SD00A_20220925221649_IMG_0336.JPG,Donnerville,9/25/22 22:16,112935,OTHERSMALLMAMMAL
1767,88369595,C039_SD00A_20220925230957_IMG_0337.JPG,C039_SD00A_20220925230959_IMG_0338.JPG,C039_SD00A_20220925231001_IMG_0339.JPG,Donnerville,9/25/22 23:09,112935,OTHERSMALLMAMMAL
1768,88369596,C039_SD00A_20220926002020_IMG_0340.JPG,C039_SD00A_20220926002022_IMG_0341.JPG,C039_SD00A_20220926002024_IMG_0342.JPG,Donnerville,9/26/22 0:20,112935,OTHERSMALLMAMMAL
1769,88369597,C039_SD00A_20220926002303_IMG_0343.JPG,C039_SD00A_20220926002305_IMG_0344.JPG,C039_SD00A_20220926002307_IMG_0345.JPG,Donnerville,9/26/22 0:23,112935,OTHERSMALLMAMMAL
1770,88369599,C039_SD00A_20220926004941_IMG_0346.JPG,C039_SD00A_20220926004943_IMG_0347.JPG,C039_SD00A_20220926004945_IMG_0348.JPG,Donnerville,9/26/22 0:49,112935,OTHERSMALLMAMMAL
1771,88369601,C039_SD00A_20220926014006_IMG_0349.JPG,C039_SD00A_20220926014008_IMG_0350.JPG,C039_SD00A_20220926014011_IMG_0351.JPG,Donnerville,9/26/22 1:40,112935,OTHERSMALLMAMMAL
1772,88369602,C039_SD00A_20220926023830_IMG_0352.JPG,C039_SD00A_20220926023833_IMG_0353.JPG,C039_SD00A_20220926023835_IMG_0354.JPG,Donnerville,9/26/22 2:38,112935,OTHERSMALLMAMMAL
1773,88369604,C039_SD00A_20220926024915_IMG_0355.JPG,C039_SD00A_20220926024917_IMG_0356.JPG,C039_SD00A_20220926024919_IMG_0357.JPG,Donnerville,9/26/22 2:49,112935,OTHERSMALLMAMMAL
1774,88369606,C039_SD00A_20220926031119_IMG_0358.JPG,C039_SD00A_20220926031121_IMG_0359.JPG,C039_SD00A_20220926031124_IMG_0360.JPG,Donnerville,9/26/22 3:11,112935,OTHERSMALLMAMMAL
1775,88369608,C039_SD00A_20220926034407_IMG_0361.JPG,C039_SD00A_20220926034409_IMG_0362.JPG,C039_SD00A_20220926034411_IMG_0363.JPG,Donnerville,9/26/22 3:44,112935,OTHERSMALLMAMMAL
1776,88369610,C039_SD00A_20220926043643_IMG_0364.JPG,C039_SD00A_20220926043645_IMG_0365.JPG,C039_SD00A_20220926043647_IMG_0366.JPG,Donnerville,9/26/22 4:36,112935,OTHERSMALLMAMMAL
1777,88369611,C039_SD00A_20220926051856_IMG_0367.JPG,C039_SD00A_20220926051858_IMG_0368.JPG,C039_SD00A_20220926051900_IMG_0369.JPG,Donnerville,9/26/22 5:18,112935,OTHERSMALLMAMMAL
1778,88369615,C039_SD00A_20220926200954_IMG_0373.JPG,C039_SD00A_20220926200956_IMG_0374.JPG,C039_SD00A_20220926200958_IMG_0375.JPG,Donnerville,9/26/22 20:09,112935,REPTILEORAMPHIBIAN
1779,88369617,C039_SD00A_20220926203536_IMG_0376.JPG,C039_SD00A_20220926203538_IMG_0377.JPG,C039_SD00A_20220926203540_IMG_0378.JPG,Donnerville,9/26/22 20:35,112935,OTHERSMALLMAMMAL
1780,88369621,C039_SD00A_20220926225022_IMG_0382.JPG,C039_SD00A_20220926225024_IMG_0383.JPG,C039_SD00A_20220926225026_IMG_0384.JPG,Donnerville,9/26/22 22:50,112935,OTHERSMALLMAMMAL
1781,88369623,C039_SD00A_20220926232946_IMG_0385.JPG,C039_SD00A_20220926232949_IMG_0386.JPG,C039_SD00A_20220926232951_IMG_0387.JPG,Donnerville,9/26/22 23:29,112935,OTHERSMALLMAMMAL
1782,88369625,C039_SD00A_20220926234943_IMG_0388.JPG,C039_SD00A_20220926234945_IMG_0389.JPG,C039_SD00A_20220926234947_IMG_0390.JPG,Donnerville,9/26/22 23:49,112935,OTHERSMALLMAMMAL
1783,88369627,C039_SD00A_20220926235848_IMG_0391.JPG,C039_SD00A_20220926235850_IMG_0392.JPG,C039_SD00A_20220926235852_IMG_0393.JPG,Donnerville,9/26/22 23:58,112935,OTHERSMALLMAMMAL
1784,88369629,C039_SD00A_20220927003836_IMG_0394.JPG,C039_SD00A_20220927003838_IMG_0395.JPG,C039_SD00A_20220927003840_IMG_0396.JPG,Donnerville,9/27/22 0:38,112935,OTHERSMALLMAMMAL
1785,88369631,C039_SD00A_20220927015229_IMG_0397.JPG,C039_SD00A_20220927015231_IMG_0398.JPG,C039_SD00A_20220927015233_IMG_0399.JPG,Donnerville,9/27/22 1:52,112935,OTHERSMALLMAMMAL
1786,88369633,C039_SD00A_20220927045216_IMG_0400.JPG,C039_SD00A_20220927045218_IMG_0401.JPG,C039_SD00A_20220927045220_IMG_0402.JPG,Donnerville,9/27/22 4:52,112935,OTHERSMALLMAMMAL
1787,88369635,C039_SD00A_20220927052402_IMG_0403.JPG,C039_SD00A_20220927052404_IMG_0404.JPG,C039_SD00A_20220927052407_IMG_0405.JPG,Donnerville,9/27/22 5:24,112935,RACCOON
1788,88369638,C039_SD00A_20220927055417_IMG_0409.JPG,C039_SD00A_20220927055419_IMG_0410.JPG,C039_SD00A_20220927055421_IMG_0411.JPG,Donnerville,9/27/22 5:54,112935,OTHERSMALLMAMMAL
1789,88369642,C039_SD00A_20220927195247_IMG_0415.JPG,C039_SD00A_20220927195249_IMG_0416.JPG,C039_SD00A_20220927195251_IMG_0417.JPG,Donnerville,9/27/22 19:52,112935,OTHERSMALLMAMMAL
1790,88369644,C039_SD00A_20220927223655_IMG_0418.JPG,C039_SD00A_20220927223658_IMG_0419.JPG,C039_SD00A_20220927223700_IMG_0420.JPG,Donnerville,9/27/22 22:36,112935,OTHERSMALLMAMMAL
1791,88369646,C039_SD00A_20220927230310_IMG_0421.JPG,C039_SD00A_20220927230312_IMG_0422.JPG,C039_SD00A_20220927230315_IMG_0423.JPG,Donnerville,9/27/22 23:03,112935,OTHERSMALLMAMMAL
1792,88369650,C039_SD00A_20220928010906_IMG_0427.JPG,C039_SD00A_20220928010908_IMG_0428.JPG,C039_SD00A_20220928010910_IMG_0429.JPG,Donnerville,9/28/22 1:09,112935,OTHERSMALLMAMMAL
1793,88369652,C039_SD00A_20220928011747_IMG_0430.JPG,C039_SD00A_20220928011749_IMG_0431.JPG,C039_SD00A_20220928011751_IMG_0432.JPG,Donnerville,9/28/22 1:17,112935,OTHERSMALLMAMMAL
1794,88369653,C039_SD00A_20220928013319_IMG_0433.JPG,C039_SD00A_20220928013321_IMG_0434.JPG,C039_SD00A_20220928013323_IMG_0435.JPG,Donnerville,9/28/22 1:33,112935,OTHERSMALLMAMMAL
1795,88369654,C039_SD00A_20220928023206_IMG_0436.JPG,C039_SD00A_20220928023208_IMG_0437.JPG,C039_SD00A_20220928023210_IMG_0438.JPG,Donnerville,9/28/22 2:32,112935,OTHERSMALLMAMMAL
1796,88369655,C039_SD00A_20220928051710_IMG_0439.JPG,C039_SD00A_20220928051712_IMG_0440.JPG,C039_SD00A_20220928051714_IMG_0441.JPG,Donnerville,9/28/22 5:17,112935,OTHERSMALLMAMMAL
1797,88369656,C039_SD00A_20220928194552_IMG_0442.JPG,C039_SD00A_20220928194554_IMG_0443.JPG,C039_SD00A_20220928194556_IMG_0444.JPG,Donnerville,9/28/22 19:45,112935,OTHERSMALLMAMMAL
1798,88369657,C039_SD00A_20220928202412_IMG_0445.JPG,C039_SD00A_20220928202414_IMG_0446.JPG,C039_SD00A_20220928202416_IMG_0447.JPG,Donnerville,9/28/22 20:24,112935,OTHERSMALLMAMMAL
1799,88369659,C039_SD00A_20220929001342_IMG_0448.JPG,C039_SD00A_20220929001344_IMG_0449.JPG,C039_SD00A_20220929001346_IMG_0450.JPG,Donnerville,9/29/22 0:13,112935,OTHERSMALLMAMMAL
1800,88369661,C039_SD00A_20220929040809_IMG_0451.JPG,C039_SD00A_20220929040812_IMG_0452.JPG,C039_SD00A_20220929040814_IMG_0453.JPG,Donnerville,9/29/22 4:08,112935,OTHERSMALLMAMMAL
1801,88369664,C039_SD00A_20220929203730_IMG_0454.JPG,C039_SD00A_20220929203732_IMG_0455.JPG,C039_SD00A_20220929203734_IMG_0456.JPG,Donnerville,9/29/22 20:37,112935,OTHERSMALLMAMMAL
1802,88369665,C039_SD00A_20220929212744_IMG_0457.JPG,C039_SD00A_20220929212746_IMG_0458.JPG,C039_SD00A_20220929212748_IMG_0459.JPG,Donnerville,9/29/22 21:27,112935,OTHERSMALLMAMMAL
1803,88369669,C039_SD00A_20221001025432_IMG_0463.JPG,C039_SD00A_20221001025434_IMG_0464.JPG,C039_SD00A_20221001025436_IMG_0465.JPG,Donnerville,10/1/22 2:54,112935,OTHERSMALLMAMMAL
1804,88369671,C039_SD00A_20221001033647_IMG_0466.JPG,C039_SD00A_20221001033649_IMG_0467.JPG,C039_SD00A_20221001033651_IMG_0468.JPG,Donnerville,10/1/22 3:36,112935,OTHERSMALLMAMMAL
1805,88369673,C039_SD00A_20221001040935_IMG_0469.JPG,C039_SD00A_20221001040937_IMG_0470.JPG,C039_SD00A_20221001040939_IMG_0471.JPG,Donnerville,10/1/22 4:09,112935,OTHERSMALLMAMMAL
